foodID,restaurantID,foodNumber,linkNumber,cityCode,foodName,foodPrice,foodImage,city
f155,f9,155,9,f,Pepsi,from Rs. 89,https://images.deliveryhero.io/image/fd-pk/Products/956285.jpg?width=200,Faisalabad
f156,f9,156,9,f,7-up,from Rs. 89,https://images.deliveryhero.io/image/fd-pk/Products/956286.jpg?width=200,Faisalabad
f157,f9,157,9,f,Mirinda,from Rs. 89,https://images.deliveryhero.io/image/fd-pk/Products/956287.jpg?width=200,Faisalabad
f158,f9,158,9,f,Mountain Dew,from Rs. 89,https://images.deliveryhero.io/image/fd-pk/Products/956288.jpg?width=200,Faisalabad
f159,f9,159,9,f,Aquafina,from Rs. 69,https://images.deliveryhero.io/image/fd-pk/Products/956289.jpg?width=200,Faisalabad
f160,f12,160,12,f,Exclusive Deal 1,"Rs. 1,000",https://images.deliveryhero.io/image/fd-pk/Products/5653308.jpg?width=200,Faisalabad
f161,f12,161,12,f,Combo Deal 2,Rs. 659,https://images.deliveryhero.io/image/fd-pk/Products/5640944.jpg?width=200,Faisalabad
f162,f12,162,12,f,Chicken Tikka Pizza,from Rs. 399,https://images.deliveryhero.io/image/fd-pk/Products/5640266.jpg?width=200,Faisalabad
f163,f12,163,12,f,Crispy Chicken Wings,Rs. 390,https://images.deliveryhero.io/image/fd-pk/Products/5641022.jpg?width=200,Faisalabad
f164,f12,164,12,f,Exclusive Deal 1,"Rs. 1,000",https://images.deliveryhero.io/image/fd-pk/Products/5653308.jpg?width=200,Faisalabad
f165,f12,165,12,f,Family Feast Deal 2,"from Rs. 1,590",https://images.deliveryhero.io/image/fd-pk/Products/5640857.jpg?width=200,Faisalabad
f166,f12,166,12,f,Family Feast Deal 3,"Rs. 1,699",https://images.deliveryhero.io/image/fd-pk/Products/5640892.jpg?width=200,Faisalabad
f167,f12,167,12,f,Family Feast Deal 4,"Rs. 1,999",https://images.deliveryhero.io/image/fd-pk/Products/5640895.jpg?width=200,Faisalabad
f168,f12,168,12,f,Pizza Party Deal,"Rs. 1,799",https://images.deliveryhero.io/image/fd-pk/Products/5640902.jpg?width=200,Faisalabad
f169,f12,169,12,f,Combo Deal 2,Rs. 659,https://images.deliveryhero.io/image/fd-pk/Products/5640944.jpg?width=200,Faisalabad
f170,f12,170,12,f,Combo Deal 3,"Rs. 1,099",https://images.deliveryhero.io/image/fd-pk/Products/5640946.jpg?width=200,Faisalabad
f171,f12,171,12,f,Combo Deal 4,Rs. 560,https://images.deliveryhero.io/image/fd-pk/Products/5640955.jpg?width=200,Faisalabad
f172,f12,172,12,f,Combo Deal 5,Rs. 410,https://images.deliveryhero.io/image/fd-pk/Products/5640967.jpg?width=200,Faisalabad
f173,f12,173,12,f,Combo Deal 6,Rs. 899,https://images.deliveryhero.io/image/fd-pk/Products/5640982.jpg?width=200,Faisalabad
f174,f12,174,12,f,Combo Deal 7,Rs. 899,https://images.deliveryhero.io/image/fd-pk/Products/5640989.jpg?width=200,Faisalabad
f175,f12,175,12,f,Combo Deal 8,"Rs. 1,290",https://images.deliveryhero.io/image/fd-pk/Products/5640992.jpg?width=200,Faisalabad
f176,f12,176,12,f,Frizzle Zinger Burger,from Rs. 280,https://images.deliveryhero.io/image/fd-pk/Products/5640853.jpg?width=200,Faisalabad
f177,f12,177,12,f,Frizzle Stacker Double Zinger Burger,from Rs. 420,https://images.deliveryhero.io/image/fd-pk/Products/5640859.jpg?width=200,Faisalabad
f178,f12,178,12,f,Crispy & Crunchy Burger,from Rs. 210,https://images.deliveryhero.io/image/fd-pk/Products/5640873.jpg?width=200,Faisalabad
f179,f12,179,12,f,Belmont Beef Burger,from Rs. 390,https://images.deliveryhero.io/image/fd-pk/Products/5640877.jpg?width=200,Faisalabad
f180,f12,180,12,f,Belmont Stacker Double Beef Burger,from Rs. 490,https://images.deliveryhero.io/image/fd-pk/Products/5640880.jpg?width=200,Faisalabad
f181,f12,181,12,f,Kingfisher Fish Fillet Burger,from Rs. 350,https://images.deliveryhero.io/image/fd-pk/Products/5640883.jpg?width=200,Faisalabad
f182,f12,182,12,f,Chicken Grilled Butterfly Burger,from Rs. 320,https://images.deliveryhero.io/image/fd-pk/Products/5640888.jpg?width=200,Faisalabad
f183,f12,183,12,f,Veggie & Cheese Burger,from Rs. 280,https://images.deliveryhero.io/image/fd-pk/Products/5640889.jpg?width=200,Faisalabad
f184,f12,184,12,f,Marben Chapli Burger,from Rs. 280,https://images.deliveryhero.io/image/fd-pk/Products/5640890.jpg?width=200,Faisalabad
f185,f12,185,12,f,Finger Fish,Rs. 450,https://images.deliveryhero.io/image/fd-pk/Products/5640815.jpg?width=200,Faisalabad
f186,f12,186,12,f,Chicken Tikka Pizza,from Rs. 399,https://images.deliveryhero.io/image/fd-pk/Products/5640266.jpg?width=200,Faisalabad
f187,f12,187,12,f,Fajita Pizza,from Rs. 399,https://images.deliveryhero.io/image/fd-pk/Products/5640292.jpg?width=200,Faisalabad
